Date,BHP.AX,ILU.AX,RIO.AX,SER.AX
2021-04-12,46.18000030517578,7.230000019073486,114.87999725341797,0.05299999937415123
2021-04-13,45.689998626708984,7.110000133514404,113.52999877929688,0.050999999046325684
2021-04-14,46.0099983215332,7.139999866485596,114.33000183105469,0.04899999871850014
2021-04-15,47.33000183105469,7.369999885559082,117.70999908447266,0.05400000140070915
2021-04-16,47.56999969482422,7.360000133514404,118.87999725341797,0.050999999046325684
2021-04-19,47.560001373291016,7.369999885559082,120.8499984741211,0.052000001072883606
2021-04-20,47.45000076293945,7.420000076293945,120.19999694824219,0.05400000140070915
2021-04-21,47.209999084472656,7.360000133514404,120.08999633789062,0.050999999046325684
2021-04-22,47.650001525878906,7.380000114440918,120.52999877929688,0.04699999839067459
2021-04-23,47.560001373291016,7.389999866485596,121.1500015258789,0.050999999046325684
2021-04-26,47.84000015258789,7.449999809265137,122.51000213623047,0.05000000074505806
2021-04-27,48.380001068115234,7.480000019073486,123.63999938964844,0.04800000041723251
2021-04-28,48.220001220703125,7.610000133514404,122.13999938964844,0.04699999839067459
2021-04-29,48.65999984741211,7.769999980926514,123.22000122070312,0.04800000041723251
2021-04-30,47.70000076293945,7.739999771118164,121.1500015258789,0.04699999839067459
2021-05-03,47.029998779296875,7.730000019073486,120.08999633789062,0.04699999839067459
2021-05-04,48.22999954223633,7.840000152587891,123.12999725341797,0.05000000074505806
2021-05-05,48.7599983215332,8.140000343322754,124.54000091552734,0.04899999871850014
2021-05-06,49.79999923706055,8.229999542236328,125.76000213623047,0.04899999871850014
2021-05-07,50.09000015258789,8.510000228881836,127.11000061035156,0.05999999865889549
2021-05-10,51.650001525878906,8.880000114440918,132.94000244140625,0.06400000303983688
2021-05-11,51.279998779296875,8.779999732971191,130.61000061035156,0.06300000101327896
2021-05-12,51.0,8.670000076293945,130.0399932861328,0.05900000035762787
2021-05-13,50.349998474121094,8.579999923706055,128.0,0.05700000002980232
2021-05-14,49.56999969482422,8.380000114440918,125.43000030517578,0.06199999898672104
2021-05-17,49.599998474121094,8.300000190734863,126.04000091552734,0.06499999761581421
2021-05-18,50.52000045776367,8.460000038146973,128.7100067138672,0.06499999761581421
2021-05-19,48.790000915527344,8.15999984741211,123.87999725341797,0.06300000101327896
2021-05-20,48.279998779296875,7.800000190734863,123.26000213623047,0.06499999761581421
2021-05-21,47.75,7.559999942779541,122.12000274658203,0.06499999761581421
2021-05-24,46.869998931884766,7.400000095367432,119.5,0.05999999865889549
2021-05-25,47.47999954223633,7.599999904632568,121.44999694824219,0.05900000035762787
2021-05-26,46.349998474121094,7.519999980926514,118.73999786376953,0.057999998331069946
2021-05-27,46.79999923706055,7.5,119.87000274658203,0.057999998331069946
2021-05-28,48.15999984741211,7.710000038146973,123.0199966430664,0.05700000002980232
2021-05-31,47.849998474121094,7.71999979019165,123.7300033569336,0.054999999701976776
2021-06-01,47.90999984741211,7.75,124.5999984741211,0.061000000685453415
2021-06-02,49.38999938964844,7.96999979019165,126.94999694824219,0.05999999865889549
2021-06-03,49.59000015258789,7.940000057220459,127.01000213623047,0.061000000685453415
2021-06-04,48.75,7.840000152587891,124.62000274658203,0.05999999865889549
2021-06-07,48.849998474121094,7.75,125.33000183105469,0.061000000685453415
2021-06-08,48.380001068115234,7.730000019073486,124.16000366210938,0.06499999761581421
